"ID","chromosome","location","distance2nearestTSS","nearestTSS.gene_id","nearestTSS","class","JSD_bit_10C","meth_10C","JSD_bit_16C","meth_16C","JSD_bit_22C","meth_22C","context","diff_16_10","diff_22_16","consistent_increase","consistent_decrease"
"1_375164","1",375164,1663,"AT1G02080","AT1G02080.3","intronic",0.833,0.389078498293515,0.777,0.309012875536481,0.746,0.306782655973902,"CpG",-0.0559999999999999,-0.031,FALSE,TRUE
"1_376727","1",376727,3226,"AT1G02080","AT1G02080.3","intronic",0.811,0.451882845188285,0.777,0.373549883990719,0.735,0.349528548978523,"CpG",-0.034,-0.042,FALSE,TRUE
"1_379217","1",379217,5716,"AT1G02080","AT1G02080.3","intronic",0.807,0.436842105263158,0.794,0.401063829787234,0.792,0.375503806538289,"CpG",-0.013,-0.002,FALSE,TRUE
"1_379462","1",379462,5961,"AT1G02080","AT1G02080.3","intronic",0.83,0.370192307692308,0.823,0.396774193548387,0.721,0.265345268542199,"CpG",-0.00700000000000001,-0.102,FALSE,TRUE
"1_380434","1",380434,6933,"AT1G02080","AT1G02080.3","intronic",0.896,0.467248908296943,0.849,0.46583850931677,0.811,0.411738746690203,"CpG",-0.047,-0.0379999999999999,FALSE,TRUE
"1_380435","1",380435,6934,"AT1G02080","AT1G02080.3","intronic",0.774,0.405579399141631,0.746,0.401515151515151,0.714,0.394313649813457,"CpG",-0.028,-0.032,FALSE,TRUE
"1_384481","1",384481,-5327,"AT1G02090","AT1G02090.3","intronic",0.9,0.477064220183486,0.896,0.476868327402135,0.748,0.317097919837646,"CpG",-0.004,-0.148,FALSE,TRUE
"1_384482","1",384482,-5326,"AT1G02090","AT1G02090.3","intronic",0.94,0.506493506493506,0.932,0.443181818181818,0.767,0.320223488168273,"CpG",-0.0079999999999999,-0.165,FALSE,TRUE
"1_385381","1",385381,-4427,"AT1G02090","AT1G02090.3","intronic",0.781,0.355432780847145,0.779,0.372881355932203,0.732,0.277737137283589,"CpG",-0.002,-0.047,FALSE,TRUE
"1_385427","1",385427,-4381,"AT1G02090","AT1G02090.3","intronic",0.812,0.361538461538462,0.798,0.380228136882129,0.719,0.249614528010965,"CpG",-0.014,-0.0790000000000001,FALSE,TRUE
"1_385583","1",385583,-4225,"AT1G02090","AT1G02090.3","intronic",0.824,0.52,0.799,0.461052631578947,0.78,0.36151098603745,"CpG",-0.0249999999999999,-0.019,FALSE,TRUE
"1_385627","1",385627,-4181,"AT1G02090","AT1G02090.3","intronic",0.849,0.49375,0.781,0.461689587426326,0.771,0.334563345633456,"CpG",-0.068,-0.01,FALSE,TRUE
"1_385628","1",385628,-4180,"AT1G02090","AT1G02090.3","intronic",0.832,0.489194499017682,0.815,0.537735849056604,0.773,0.332292378257051,"CpG",-0.017,-0.0419999999999999,FALSE,TRUE
"1_385771","1",385771,-4037,"AT1G02090","AT1G02090.3","intronic",0.854,0.528089887640449,0.835,0.463768115942029,0.78,0.302744630071599,"CpG",-0.019,-0.0549999999999999,FALSE,TRUE
"1_385772","1",385772,-4036,"AT1G02090","AT1G02090.3","intronic",0.843,0.546762589928058,0.8,0.464912280701754,0.775,0.299691316601798,"CpG",-0.0429999999999999,-0.025,FALSE,TRUE
"1_385817","1",385817,-3991,"AT1G02090","AT1G02090.3","intronic",0.806,0.58455114822547,0.793,0.473684210526316,0.751,0.374029718341096,"CpG",-0.013,-0.042,FALSE,TRUE
"1_386222","1",386222,-3586,"AT1G02090","AT1G02090.3","intronic",0.818,0.663677130044843,0.766,0.606635071090047,0.727,0.500978473581213,"CpG",-0.0519999999999999,-0.039,FALSE,TRUE
"1_391009","1",391009,1186,"AT1G02100","AT1G02100.3","intronic",0.81,0.592515592515592,0.758,0.588516746411483,0.755,0.526921682378535,"CpG",-0.052,-0.003,FALSE,TRUE
"1_398135","1",398135,2446,"AT1G02120","AT1G02120.3","intronic",0.892,0.389408099688474,0.854,0.361313868613139,0.746,0.280339258323559,"CpG",-0.038,-0.108,FALSE,TRUE
"1_399547","1",399547,-2372,"AT1G02130","AT1G02130.1","intronic",0.874,0.342105263157895,0.82,0.382352941176471,0.711,0.294797687861272,"CpG",-0.054,-0.109,FALSE,TRUE
"1_406146","1",406146,1546,"AT1G02145","AT1G02145.4","intronic",0.799,0.477744807121662,0.758,0.471153846153846,0.721,0.343238095238095,"CpG",-0.041,-0.037,FALSE,TRUE
"1_407920","1",407920,-702,"AT1G02150","AT1G02150.1","proximal >500&<=1000bp",0.822,0.591397849462366,0.794,0.572327044025157,0.729,0.685030395136778,"CpG",-0.0279999999999999,-0.0650000000000001,FALSE,TRUE
"1_413939","1",413939,-710,"AT1G02180","AT1G02180.1","proximal >500&<=1000bp",0.859,0.414689265536723,0.824,0.375455650060753,0.737,0.267575322812052,"CpG",-0.035,-0.087,FALSE,TRUE
"1_449425","1",449425,-1001,"AT1G02280","AT1G02280.2","intronic",0.814,0.461538461538462,0.779,0.47787610619469,0.764,0.375449895813601,"CpG",-0.0349999999999999,-0.015,FALSE,TRUE
"1_494565","1",494565,926,"AT1G02420","AT1G02420.1","proximal >500&<=1000bp",0.89,0.626506024096386,0.784,0.577777777777778,0.744,0.603684210526316,"CpG",-0.106,-0.04,FALSE,TRUE
"1_531038","1",531038,1359,"AT1G02530","AT1G02530.2","intronic",0.866,0.480392156862745,0.838,0.443946188340807,0.729,0.266812227074236,"CpG",-0.028,-0.109,FALSE,TRUE
"1_531550","1",531550,1871,"AT1G02530","AT1G02530.2","intronic",0.775,0.401069518716578,0.77,0.32183908045977,0.722,0.431735436893204,"CpG",-0.005,-0.048,FALSE,TRUE
"1_531761","1",531761,2082,"AT1G02530","AT1G02530.2","intronic",0.766,0.453681710213777,0.738,0.392764857881137,0.73,0.511111111111111,"CpG",-0.028,-0.00800000000000001,FALSE,TRUE
"1_646288","1",646288,1385,"AT1G02880","AT1G02880.2","intronic",0.815,0.447293447293447,0.73,0.331058020477816,0.714,0.315237956629312,"CpG",-0.085,-0.016,FALSE,TRUE
"1_646289","1",646289,1386,"AT1G02880","AT1G02880.2","intronic",0.746,0.369146005509642,0.739,0.333333333333333,0.728,0.308969244627461,"CpG",-0.00700000000000001,-0.011,FALSE,TRUE
"1_656884","1",656884,-1306,"AT1G02910","AT1G02910.2","intronic",0.822,0.391238670694864,0.81,0.392226148409894,0.79,0.343550624133148,"CpG",-0.0119999999999999,-0.02,FALSE,TRUE
"1_675801","1",675801,-1559,"AT1G02980","AT1G02980.1","intronic",0.796,0.374798061389338,0.758,0.397338403041825,0.738,0.293857365955232,"CpG",-0.038,-0.02,FALSE,TRUE
"1_681880","1",681880,4011,"AT1G02980","AT1G02980.2","intronic",0.806,0.409090909090909,0.778,0.367977528089888,0.767,0.3512824868354,"CpG",-0.028,-0.011,FALSE,TRUE
"1_682128","1",682128,4259,"AT1G02980","AT1G02980.2","intronic",0.799,0.415467625899281,0.747,0.409282700421941,0.739,0.316060045239564,"CpG",-0.052,-0.00800000000000001,FALSE,TRUE
"1_685144","1",685144,-2171,"AT1G02990","AT1G02990.6","intronic",0.735,0.350226928895613,0.725,0.335958005249344,0.719,0.278848,"CpG",-0.01,-0.006,FALSE,TRUE
"1_685793","1",685793,-1522,"AT1G02990","AT1G02990.6","intronic",0.867,0.357894736842105,0.744,0.271428571428571,0.732,0.261454545454545,"CpG",-0.123,-0.012,FALSE,TRUE
"1_685794","1",685794,-1521,"AT1G02990","AT1G02990.6","intronic",0.752,0.296059637912673,0.723,0.356194690265487,0.706,0.267638859103581,"CpG",-0.029,-0.017,FALSE,TRUE
"1_685844","1",685844,-1471,"AT1G02990","AT1G02990.6","intronic",0.762,0.504415011037528,0.741,0.441471571906354,0.73,0.546349883236877,"CpG",-0.021,-0.011,FALSE,TRUE
"1_688463","1",688463,1078,"AT1G02990","AT1G02990.5","intronic",0.765,0.49051724137931,0.756,0.496551724137931,0.752,0.409612233752048,"CpG",-0.00900000000000001,-0.004,FALSE,TRUE
"1_690360","1",690360,-2300,"AT1G03000","AT1G03000.1","intronic",0.825,0.500931098696462,0.808,0.467561521252796,0.748,0.257307615828196,"CpG",-0.0169999999999999,-0.06,FALSE,TRUE
"1_690760","1",690760,-1900,"AT1G03000","AT1G03000.1","intronic",0.878,0.410788381742739,0.81,0.33495145631068,0.787,0.350251191549659,"CpG",-0.068,-0.023,FALSE,TRUE
"1_714064","1",714064,2207,"AT1G03055","AT1G03055.1","intronic",0.798,0.415094339622642,0.751,0.495798319327731,0.744,0.296098066298343,"CpG",-0.047,-0.00700000000000001,FALSE,TRUE
"1_718826","1",718826,6969,"AT1G03055","AT1G03055.1","intronic",0.798,0.403125,0.771,0.417322834645669,0.714,0.336375929682218,"CpG",-0.027,-0.057,FALSE,TRUE
"1_721577","1",721577,-5314,"AT1G03060","AT1G03060.1","intronic",0.79,0.412,0.783,0.411820781696854,0.762,0.267822105951602,"CpG",-0.00700000000000001,-0.021,FALSE,TRUE
"1_725829","1",725829,-1062,"AT1G03060","AT1G03060.1","intronic",0.906,0.448818897637795,0.892,0.493723849372385,0.87,0.447808671065033,"CpG",-0.014,-0.022,FALSE,TRUE
"1_734293","1",734293,-3763,"AT1G03080","AT1G03080.3","intronic",0.779,0.422680412371134,0.776,0.461240310077519,0.769,0.370666666666667,"CpG",-0.003,-0.00700000000000001,FALSE,TRUE
"1_734308","1",734308,-3748,"AT1G03080","AT1G03080.3","intronic",0.753,0.455182072829132,0.741,0.511077158135982,0.739,0.360373042407179,"CpG",-0.012,-0.002,FALSE,TRUE
"1_743833","1",743833,-2868,"AT1G03100","AT1G03100.1","intronic",0.888,0.492063492063492,0.853,0.417021276595745,0.801,0.350585112800097,"CpG",-0.035,-0.0519999999999999,FALSE,TRUE
"1_743834","1",743834,-2867,"AT1G03100","AT1G03100.1","intronic",0.84,0.496478873239437,0.838,0.513131313131313,0.817,0.386137554818697,"CpG",-0.002,-0.021,FALSE,TRUE
"1_750702","1",750702,1456,"AT1G03110","AT1G03110.1","intronic",0.844,0.429184549356223,0.772,0.366576819407008,0.716,0.27688620258441,"CpG",-0.072,-0.056,FALSE,TRUE
"1_765947","1",765947,-389,"AT1G03165","AT1G03165.1","proximal <=500bp",0.84,0.509615384615385,0.824,0.429429429429429,0.778,0.326560818083961,"CpG",-0.016,-0.0459999999999999,FALSE,TRUE
"1_766186","1",766186,-150,"AT1G03165","AT1G03165.1","proximal <=500bp",0.828,0.458549222797927,0.796,0.448012232415902,0.751,0.285656970912738,"CpG",-0.0319999999999999,-0.045,FALSE,TRUE
"1_811510","1",811510,-1576,"AT1G03300","AT1G03300.1","intronic",0.776,0.40041928721174,0.763,0.406181015452539,0.747,0.356255545696539,"CpG",-0.013,-0.016,FALSE,TRUE
"1_832689","1",832689,2139,"AT1G03370","AT1G03370.2","intronic",0.769,0.601083032490975,0.736,0.61569416498994,0.735,0.667277597631468,"CpG",-0.033,-0.001,FALSE,TRUE
"1_832706","1",832706,2156,"AT1G03370","AT1G03370.2","intronic",0.807,0.457685664939551,0.783,0.474860335195531,0.717,0.568017366136035,"CpG",-0.024,-0.0660000000000001,FALSE,TRUE
"1_832720","1",832720,2170,"AT1G03370","AT1G03370.2","intronic",0.805,0.562758620689655,0.744,0.515850144092219,0.71,0.682994454713494,"CpG",-0.061,-0.034,FALSE,TRUE
"1_832858","1",832858,2308,"AT1G03370","AT1G03370.2","intronic",0.76,0.61198738170347,0.759,0.526198439241917,0.747,0.658426966292135,"CpG",-0.001,-0.012,FALSE,TRUE
"1_837389","1",837389,1622,"AT1G03380","AT1G03380.1","intronic",0.848,0.445820433436532,0.817,0.456175298804781,0.756,0.293527937490786,"CpG",-0.031,-0.0609999999999999,FALSE,TRUE
"1_837390","1",837390,1623,"AT1G03380","AT1G03380.1","intronic",0.911,0.396396396396396,0.86,0.44,0.723,0.266770266770267,"CpG",-0.051,-0.137,FALSE,TRUE
"1_837724","1",837724,1957,"AT1G03380","AT1G03380.1","intronic",0.795,0.441882804995197,0.782,0.438,0.726,0.255719844357977,"CpG",-0.013,-0.056,FALSE,TRUE
"1_839500","1",839500,-2177,"AT1G03395","AT1G03395.1","intronic",0.768,0.456177402323126,0.748,0.481012658227848,0.724,0.288955087076077,"CpG",-0.02,-0.024,FALSE,TRUE
"1_882172","1",882172,-1427,"AT1G03530","AT1G03530.1","intronic",0.865,0.456862745098039,0.799,0.444162436548223,0.717,0.253018867924528,"CpG",-0.066,-0.0820000000000001,FALSE,TRUE
"1_882393","1",882393,-1206,"AT1G03530","AT1G03530.1","intronic",0.829,0.370967741935484,0.74,0.320754716981132,0.705,0.240875912408759,"CpG",-0.089,-0.035,FALSE,TRUE
"1_940531","1",940531,2705,"AT1G03750","AT1G03750.1","intronic",0.846,0.5,0.834,0.455284552845528,0.794,0.366114561766736,"CpG",-0.012,-0.0399999999999999,FALSE,TRUE
"1_992474","1",992474,-926,"AT1G03905","AT1G03905.1","proximal >500&<=1000bp",0.817,0.507002801120448,0.795,0.457654723127036,0.778,0.320888557028187,"CpG",-0.0219999999999999,-0.017,FALSE,TRUE
"1_1007100","1",1007100,2412,"AT1G03930","AT1G03930.1","intronic",0.777,0.563614744351962,0.776,0.544080604534005,0.772,0.51040763226366,"CpG",-0.001,-0.004,FALSE,TRUE
"1_1016949","1",1016949,-1109,"AT1G03970","AT1G03970.1","intronic",0.775,0.495145631067961,0.742,0.403726708074534,0.707,0.371380078497931,"CpG",-0.033,-0.035,FALSE,TRUE
"1_1053352","1",1053352,599,"AT1G04080","AT1G04080.2","proximal >500&<=1000bp",0.744,0.678988326848249,0.734,0.702637889688249,0.724,0.692152409790563,"CpG",-0.01,-0.01,FALSE,TRUE
"1_1053760","1",1053760,1007,"AT1G04080","AT1G04080.2","intronic",0.88,0.480662983425414,0.834,0.451612903225806,0.784,0.400547088706526,"CpG",-0.046,-0.0499999999999999,FALSE,TRUE
"1_1054783","1",1054783,2030,"AT1G04080","AT1G04080.2","intronic",0.812,0.635416666666667,0.743,0.576271186440678,0.709,0.701369216241738,"CpG",-0.0690000000000001,-0.034,FALSE,TRUE
"1_1056170","1",1056170,-871,"AT1G04090","AT1G04090.1","proximal >500&<=1000bp",0.919,0.464406779661017,0.8,0.408730158730159,0.79,0.379485014774166,"CpG",-0.119,-0.01,FALSE,TRUE
"1_1056444","1",1056444,-597,"AT1G04090","AT1G04090.1","proximal >500&<=1000bp",0.754,0.398753894080997,0.716,0.286173633440514,0.701,0.263263935527199,"CpG",-0.038,-0.015,FALSE,TRUE
"1_1076272","1",1076272,2672,"AT1G04130","AT1G04130.2","intronic",0.779,0.571045576407507,0.748,0.549450549450549,0.735,0.360100114714777,"CpG",-0.031,-0.013,FALSE,TRUE
"1_1076294","1",1076294,2694,"AT1G04130","AT1G04130.2","intronic",0.835,0.563876651982379,0.787,0.510309278350515,0.757,0.318920788654445,"CpG",-0.0479999999999999,-0.03,FALSE,TRUE
"1_1076636","1",1076636,3036,"AT1G04130","AT1G04130.2","intronic",0.82,0.442764578833693,0.776,0.441102756892231,0.767,0.287132265008371,"CpG",-0.0439999999999999,-0.00900000000000001,FALSE,TRUE
"1_1076637","1",1076637,3037,"AT1G04130","AT1G04130.2","intronic",0.807,0.448356807511737,0.793,0.44141689373297,0.748,0.292934502320784,"CpG",-0.014,-0.045,FALSE,TRUE
"1_1077035","1",1077035,3435,"AT1G04130","AT1G04130.2","intronic",0.829,0.495708154506438,0.766,0.451546391752577,0.72,0.306738019946485,"CpG",-0.063,-0.046,FALSE,TRUE
"1_1089592","1",1089592,3422,"AT1G04160","AT1G04160.2","intronic",0.79,0.373665480427046,0.768,0.465811965811966,0.741,0.429797063190893,"CpG",-0.022,-0.027,FALSE,TRUE
"1_1089616","1",1089616,3446,"AT1G04160","AT1G04160.2","intronic",0.871,0.467680608365019,0.842,0.461832061068702,0.811,0.435616872819537,"CpG",-0.029,-0.0309999999999999,FALSE,TRUE
"1_1090324","1",1090324,4154,"AT1G04160","AT1G04160.2","intronic",0.812,0.298850574712644,0.794,0.282926829268293,0.762,0.294033922429131,"CpG",-0.018,-0.032,FALSE,TRUE
"1_1098582","1",1098582,1700,"AT1G04170","AT1G04170.2","intronic",0.865,0.416534181240064,0.821,0.446069469835466,0.805,0.469478617457528,"CpG",-0.044,-0.0159999999999999,FALSE,TRUE
"1_1098583","1",1098583,1701,"AT1G04170","AT1G04170.2","intronic",0.831,0.478978978978979,0.803,0.461997019374069,0.744,0.562912450505939,"CpG",-0.0279999999999999,-0.059,FALSE,TRUE
"1_1111505","1",1111505,2048,"AT1G04200","AT1G04200.3","intronic",0.872,0.460606060606061,0.859,0.463369963369963,0.838,0.371157495256167,"CpG",-0.013,-0.021,FALSE,TRUE
"1_1112012","1",1112012,-2363,"AT1G04210","AT1G04210.1","intronic",0.772,0.425044091710758,0.748,0.349576271186441,0.74,0.270476445396146,"CpG",-0.024,-0.00800000000000001,FALSE,TRUE
"1_1112013","1",1112013,-2362,"AT1G04210","AT1G04210.1","intronic",0.841,0.414191419141914,0.737,0.365896980461812,0.716,0.25486135082269,"CpG",-0.104,-0.021,FALSE,TRUE
"1_1112576","1",1112576,-1799,"AT1G04210","AT1G04210.1","intronic",0.788,0.507225433526012,0.756,0.44297520661157,0.724,0.301861971260878,"CpG",-0.032,-0.032,FALSE,TRUE
"1_1118073","1",1118073,3698,"AT1G04210","AT1G04210.1","intronic",0.809,0.360606060606061,0.778,0.37202380952381,0.705,0.264591439688716,"CpG",-0.031,-0.0730000000000001,FALSE,TRUE
"1_1118184","1",1118184,3809,"AT1G04210","AT1G04210.1","intronic",0.778,0.338383838383838,0.76,0.422096317280453,0.758,0.309584393553859,"CpG",-0.018,-0.002,FALSE,TRUE
"1_1126407","1",1126407,889,"AT1G04230","AT1G04230.2","proximal >500&<=1000bp",0.791,0.535,0.775,0.470886075949367,0.746,0.45515818431912,"CpG",-0.016,-0.029,FALSE,TRUE
"1_1126563","1",1126563,1045,"AT1G04230","AT1G04230.2","intronic",0.872,0.518465909090909,0.77,0.432664756446991,0.767,0.32856202698256,"CpG",-0.102,-0.003,FALSE,TRUE
"1_1149254","1",1149254,721,"AT1G04290","AT1G04290.1","proximal >500&<=1000bp",0.777,0.329457364341085,0.726,0.304255319148936,0.724,0.262561060711793,"CpG",-0.051,-0.002,FALSE,TRUE
"1_1150055","1",1150055,1522,"AT1G04290","AT1G04290.1","intronic",0.768,0.409465020576132,0.762,0.358139534883721,0.729,0.30961038961039,"CpG",-0.006,-0.033,FALSE,TRUE
"1_1150076","1",1150076,1543,"AT1G04290","AT1G04290.1","intronic",0.862,0.506493506493506,0.827,0.3875,0.815,0.397538882242352,"CpG",-0.035,-0.012,FALSE,TRUE
"1_1153554","1",1153554,-1042,"AT1G04300","AT1G04300.4","intronic",0.805,0.301204819277108,0.788,0.315533980582524,0.778,0.326827847363822,"CpG",-0.017,-0.01,FALSE,TRUE
"1_1156187","1",1156187,1520,"AT1G04300","AT1G04300.5","intronic",0.847,0.482993197278912,0.805,0.463709677419355,0.724,0.243447874199185,"CpG",-0.0419999999999999,-0.0810000000000001,FALSE,TRUE
"1_1156205","1",1156205,1538,"AT1G04300","AT1G04300.5","intronic",0.822,0.471428571428571,0.739,0.516806722689076,0.723,0.243851229754049,"CpG",-0.083,-0.016,FALSE,TRUE
"1_1181981","1",1181981,-1723,"AT1G04390","AT1G04390.1","intronic",0.765,0.326355851569933,0.729,0.302118171683389,0.708,0.260616546083674,"CpG",-0.036,-0.021,FALSE,TRUE
"1_1189682","1",1189682,986,"AT1G04400","AT1G04400.1","proximal >500&<=1000bp",0.848,0.4625,0.763,0.43595041322314,0.752,0.344591765526867,"CpG",-0.085,-0.011,FALSE,TRUE
"1_1189683","1",1189683,987,"AT1G04400","AT1G04400.1","proximal >500&<=1000bp",0.814,0.466666666666667,0.785,0.448343079922027,0.779,0.355281207133059,"CpG",-0.0289999999999999,-0.006,FALSE,TRUE
"1_1228688","1",1228688,2113,"AT1G04510","AT1G04510.2","intronic",0.92,0.48433734939759,0.9,0.57566765578635,0.828,0.464182553437319,"CpG",-0.02,-0.0720000000000001,FALSE,TRUE
"1_1229208","1",1229208,-2244,"AT1G04520","AT1G04520.1","intronic",0.755,0.316455696202532,0.733,0.313893653516295,0.709,0.262435677530017,"CpG",-0.022,-0.024,FALSE,TRUE
"1_1229585","1",1229585,-1867,"AT1G04520","AT1G04520.1","intronic",0.779,0.408577878103837,0.777,0.321428571428571,0.71,0.268212967843964,"CpG",-0.002,-0.0670000000000001,FALSE,TRUE
"1_1259328","1",1259328,1435,"AT1G04580","AT1G04580.1","intronic",0.816,0.4548802946593,0.784,0.437619961612284,0.761,0.402911960810995,"CpG",-0.0319999999999999,-0.023,FALSE,TRUE
"1_1259329","1",1259329,1436,"AT1G04580","AT1G04580.1","intronic",0.857,0.380090497737557,0.839,0.471794871794872,0.836,0.406813627254509,"CpG",-0.018,-0.003,FALSE,TRUE
"1_1259578","1",1259578,1685,"AT1G04580","AT1G04580.1","intronic",0.874,0.51304347826087,0.865,0.366533864541833,0.755,0.30319862095384,"CpG",-0.00900000000000001,-0.11,FALSE,TRUE
"1_1259953","1",1259953,-1472,"AT1G04590","AT1G04590.2","intronic",0.862,0.436567164179104,0.861,0.346153846153846,0.853,0.416213086276781,"CpG",-0.001,-0.00800000000000001,FALSE,TRUE
"1_1283638","1",1283638,-2981,"AT1G04620","AT1G04620.1","intronic",0.794,0.407228915662651,0.731,0.364485981308411,0.704,0.279374110953058,"CpG",-0.063,-0.027,FALSE,TRUE
"1_1283639","1",1283639,-2980,"AT1G04620","AT1G04620.1","intronic",0.796,0.387826086956522,0.758,0.405727923627685,0.713,0.272465525079558,"CpG",-0.038,-0.045,FALSE,TRUE
"1_1284050","1",1284050,-2569,"AT1G04620","AT1G04620.1","intronic",0.878,0.448317307692308,0.772,0.384418901660281,0.723,0.289629564141102,"CpG",-0.106,-0.049,FALSE,TRUE
"1_1319952","1",1319952,-1933,"AT1G04710","AT1G04710.1","intronic",0.82,0.474431818181818,0.762,0.434782608695652,0.723,0.48918883501507,"CpG",-0.0579999999999999,-0.039,FALSE,TRUE
"1_1324473","1",1324473,2588,"AT1G04710","AT1G04710.1","intronic",0.795,0.535714285714286,0.788,0.584541062801932,0.743,0.52236958443855,"CpG",-0.00700000000000001,-0.045,FALSE,TRUE
"1_1331907","1",1331907,738,"AT1G04730","AT1G04730.1","proximal >500&<=1000bp",0.778,0.343220338983051,0.734,0.291860465116279,0.728,0.273643949930459,"CpG",-0.044,-0.006,FALSE,TRUE
"1_1331908","1",1331908,739,"AT1G04730","AT1G04730.1","proximal >500&<=1000bp",0.815,0.391959798994975,0.731,0.277580071174377,0.717,0.266278317152104,"CpG",-0.084,-0.014,FALSE,TRUE
"1_1332216","1",1332216,-1044,"AT1G04750","AT1G04750.4","intronic",0.886,0.43943661971831,0.861,0.446153846153846,0.702,0.245305980528512,"CpG",-0.025,-0.159,FALSE,TRUE
"1_1332228","1",1332228,-1032,"AT1G04750","AT1G04750.4","intronic",0.88,0.476608187134503,0.85,0.49812734082397,0.714,0.258760573105472,"CpG",-0.03,-0.136,FALSE,TRUE
"1_1351436","1",1351436,1356,"AT1G04810","AT1G04810.1","intronic",0.818,0.480946123521682,0.805,0.527355623100304,0.795,0.412295386904762,"CpG",-0.0129999999999999,-0.01,FALSE,TRUE
"1_1351437","1",1351437,1357,"AT1G04810","AT1G04810.1","intronic",0.77,0.442622950819672,0.768,0.525835866261398,0.765,0.406348325004627,"CpG",-0.002,-0.003,FALSE,TRUE
"1_1353235","1",1353235,3155,"AT1G04810","AT1G04810.1","intronic",0.723,0.49607982893799,0.711,0.487373737373737,0.705,0.512503074526523,"CpG",-0.012,-0.006,FALSE,TRUE
"1_1353236","1",1353236,3156,"AT1G04810","AT1G04810.1","intronic",0.8,0.462783171521036,0.785,0.530534351145038,0.725,0.509723811080242,"CpG",-0.015,-0.06,FALSE,TRUE
"1_1353927","1",1353927,3847,"AT1G04810","AT1G04810.1","intronic",0.75,0.626204238921002,0.73,0.584051724137931,0.703,0.628266850068776,"CpG",-0.02,-0.027,FALSE,TRUE
"1_1360531","1",1360531,-1450,"AT1G04830","AT1G04830.3","intronic",0.776,0.415241057542768,0.766,0.423817863397548,0.747,0.342626646102741,"CpG",-0.01,-0.019,FALSE,TRUE
