#chrom	start	end	JSD_bit_	sample size	HMIX_bit_	mC	C	_merge
1	3932253	3932253	0.0	5	0.0	0	7	left_only
1	3980642	3980642	0.0	5	0.0	0	3	left_only
1	3980656	3980656	0.0	5	0.0	0	3	left_only
1	3981003	3981003	0.0	5	0.918	1	2	left_only
1	4033047	4033047	0.0	5	0.0	0	15	left_only
1	4111347	4111347	0.0	5	0.0	0	4	left_only
1	4182453	4182453	0.0	5	0.0	0	7	left_only
1	4197064	4197064	0.0	5	0.0	0	13	left_only
1	4197066	4197066	0.0	5	0.0	0	13	left_only
1	4197069	4197069	0.0	5	0.0	0	13	left_only
1	4197071	4197071	0.0	5	0.0	0	13	left_only
1	4197084	4197084	0.0	5	0.0	0	17	left_only
1	4197086	4197086	0.0	5	0.0	0	15	left_only
1	4197093	4197093	0.0	5	0.0	0	17	left_only
1	4197095	4197095	0.0	5	0.0	0	16	left_only
1	4197116	4197116	0.0	5	0.0	0	19	left_only
1	4197118	4197118	0.0	5	0.0	0	14	left_only
1	4197147	4197147	0.0	5	0.0	0	18	left_only
1	4197149	4197149	0.0	5	0.0	0	15	left_only
1	4197185	4197185	0.0	5	0.0	0	14	left_only
1	4197187	4197187	0.0	5	0.0	0	16	left_only
1	4197200	4197200	0.0	5	0.0	0	14	left_only
1	4197202	4197202	0.0	5	0.0	0	15	left_only
1	4197228	4197228	0.0	5	0.0	0	8	left_only
1	4197230	4197230	0.0	5	0.0	0	11	left_only
1	4197776	4197776	0.0	5	0.0	0	3	left_only
1	4197811	4197811	0.0	5	0.0	0	4	left_only
1	4197833	4197833	0.0	5	0.0	0	4	left_only
1	4197852	4197852	0.0	5	0.0	0	8	left_only
1	4197899	4197899	0.0	5	0.0	0	12	left_only
1	4197973	4197973	0.0	5	0.0	0	6	left_only
1	4197977	4197977	0.0	5	0.0	0	6	left_only
1	4198009	4198009	0.0	5	0.0	0	12	left_only
1	4198014	4198014	0.0	5	0.0	0	11	left_only
1	4198031	4198031	0.0	5	0.0	0	10	left_only
1	4198064	4198064	0.0	5	0.592	1	6	left_only
1	4198092	4198092	0.0	5	0.0	0	7	left_only
1	4198499	4198499	0.0	5	0.0	0	10	left_only
1	4198559	4198559	0.0	5	0.0	0	7	left_only
1	4198779	4198779	0.0	5	0.0	0	11	left_only
1	4198790	4198790	0.0	5	0.0	0	11	left_only
1	4198792	4198792	0.0	5	0.0	0	4	left_only
1	4198836	4198836	0.0	5	0.0	0	11	left_only
1	4198842	4198842	0.0	5	0.0	0	12	left_only
1	4198844	4198844	0.0	5	0.0	0	7	left_only
1	4198848	4198848	0.0	5	0.391	1	12	left_only
1	4198850	4198850	0.0	5	0.0	0	8	left_only
1	4200401	4200401	0.0	5	0.0	0	4	left_only
1	4241328	4241328	0.0	5	0.0	0	9	left_only
1	4262187	4262187	0.0	5	0.0	0	16	left_only
1	4295978	4295978	0.0	5	0.0	0	11	left_only
1	4298945	4298945	0.0	5	0.0	0	7	left_only
1	4322376	4322376	0.0	5	0.0	0	7	left_only
1	4322491	4322491	0.0	5	0.0	0	5	left_only
1	4293171	4293171	-0.0	5	0.971	9	6	left_only
1	4334206	4334206	0.0	5	0.684	9	2	left_only
1	4334231	4334231	0.0	5	0.544	7	1	left_only
1	4234336	4234336	0.0	5	0.0	0	4	left_only
1	4353300	4353300	0.0	5	0.0	0	8	left_only
1	4147876	4147876	0.0	5	0.0	0	4	left_only
1	4189025	4189025	0.0	5	0.0	0	4	left_only
1	4297998	4297998	0.0	5	0.0	0	7	left_only
1	4336452	4336452	0.0	5	0.0	0	4	left_only
1	4386142	4386142	0.0	5	0.0	0	7	left_only
1	4460969	4460969	0.0	5	0.276	1	20	left_only
1	4503564	4503564	0.0	5	0.0	0	3	left_only
1	4381314	4381314	0.0	5	0.0	0	3	left_only
1	4408859	4408859	0.0	5	0.811	1	3	left_only
1	4411404	4411404	0.0	5	0.0	0	7	left_only
1	4386496	4386496	0.0	5	0.0	0	3	left_only
1	4547549	4547549	0.0	5	0.0	0	11	left_only
1	4391159	4391159	0.0	5	0.0	0	22	left_only
1	4406544	4406544	0.0	5	0.503	8	1	left_only
1	4406582	4406582	0.0	5	0.65	5	1	left_only
1	4406596	4406596	0.0	5	0.65	5	1	left_only
1	4408341	4408341	0.0	5	0.946	7	4	left_only
1	4408348	4408348	0.0	5	0.722	8	2	left_only
1	4409281	4409281	0.0	5	1.0	2	2	left_only
1	4409500	4409500	0.0	5	1.0	5	5	left_only
1	4473308	4473308	0.0	5	0.0	0	3	left_only
1	4602611	4602611	0.0	5	0.0	0	18	left_only
1	4602809	4602809	0.0	5	0.503	1	8	left_only
1	4603267	4603267	0.0	5	0.0	0	13	left_only
1	4603902	4603902	0.0	5	0.0	0	14	left_only
1	4604014	4604014	0.0	5	0.391	1	12	left_only
1	4604017	4604017	0.0	5	0.0	0	12	left_only
1	4604020	4604020	0.0	5	0.722	2	8	left_only
1	4604046	4604046	0.0	5	0.0	0	14	left_only
1	4604048	4604048	0.0	5	0.592	1	6	left_only
1	4604058	4604058	0.0	5	0.811	4	12	left_only
1	4604060	4604060	0.0	5	0.991	4	5	left_only
1	4604109	4604109	0.0	5	0.0	0	11	left_only
1	4604355	4604355	0.0	5	0.469	1	9	left_only
1	4606149	4606149	0.0	5	0.0	0	9	left_only
1	4607229	4607229	0.0	5	0.0	0	18	left_only
1	4607231	4607231	0.0	5	0.0	0	14	left_only
1	4607248	4607248	0.0	5	0.0	0	12	left_only
1	4607377	4607377	0.0	5	0.0	0	14	left_only
1	4619787	4619787	0.0	5	0.0	0	19	left_only
1	4620045	4620045	0.0	5	0.0	0	11	left_only
1	4620047	4620047	0.0	5	0.0	0	24	left_only
1	4662335	4662335	0.0	5	0.0	0	7	left_only
1	4682473	4682473	0.0	5	0.811	1	3	left_only
1	4682476	4682476	0.0	5	0.0	0	4	left_only
1	4682483	4682483	0.0	5	0.971	2	3	left_only
1	4682488	4682488	0.0	5	0.971	2	3	left_only
1	4683393	4683393	0.0	5	0.0	3	0	left_only
1	4685861	4685861	0.0	5	0.0	4	0	left_only
1	4685989	4685989	0.0	5	0.779	10	3	left_only
1	4686004	4686004	0.0	5	0.0	10	0	left_only
1	4686016	4686016	0.0	5	0.503	8	1	left_only
1	4686021	4686021	0.0	5	0.544	7	1	left_only
1	4770246	4770246	0.0	5	0.0	3	0	left_only
1	4770248	4770248	0.0	5	0.0	7	0	left_only
1	4770255	4770255	0.0	5	1.0	2	2	left_only
1	4786113	4786113	0.0	5	0.811	1	3	left_only
1	4613980	4613980	0.0	5	0.0	0	13	left_only
1	4685991	4685991	0.0	5	0.0	0	3	left_only
1	4686006	4686006	0.0	5	0.0	0	4	left_only
1	4686018	4686018	0.0	5	0.0	0	4	left_only
1	4686023	4686023	0.0	5	0.0	0	4	left_only
1	4686030	4686030	0.0	5	0.0	0	4	left_only
1	4716326	4716326	0.0	5	0.0	0	9	left_only
1	4583997	4583997	0.0	5	0.0	0	21	left_only
1	4717932	4717932	0.0	5	0.0	0	24	left_only
1	4810868	4810868	0.0	5	0.0	0	4	left_only
1	4818020	4818020	0.0	5	0.0	0	15	left_only
1	4818022	4818022	0.0	5	0.0	0	3	left_only
1	4818355	4818355	0.0	5	0.0	0	9	left_only
1	4819484	4819484	0.0	5	0.0	0	4	left_only
1	4946209	4946209	0.0	5	0.0	0	13	left_only
1	4946212	4946212	0.0	5	0.0	0	14	left_only
1	4824570	4824570	0.0	5	0.0	0	7	left_only
1	4824572	4824572	0.0	5	0.0	0	18	left_only
1	4825046	4825046	0.0	5	0.0	0	4	left_only
1	4825066	4825066	0.0	5	0.0	0	4	left_only
1	4825068	4825068	0.0	5	0.0	0	4	left_only
1	4825114	4825114	0.0	5	0.0	0	5	left_only
1	4825569	4825569	0.0	5	0.0	0	5	left_only
1	4825600	4825600	0.0	5	0.0	0	10	left_only
1	4825602	4825602	0.0	5	0.0	0	12	left_only
1	4827131	4827131	0.0	5	0.0	0	15	left_only
1	4827457	4827457	0.0	5	0.0	0	6	left_only
1	4827470	4827470	0.0	5	0.0	0	10	left_only
1	4905408	4905408	0.0	5	0.0	0	5	left_only
1	4966989	4966989	0.0	5	0.0	0	3	left_only
1	4832023	4832023	0.0	5	0.0	0	3	left_only
1	5044291	5044291	0.0	5	0.863	4	10	left_only
1	5044405	5044405	0.0	5	0.0	0	8	left_only
1	5044416	5044416	0.0	5	0.0	0	7	left_only
1	5044480	5044480	0.0	5	0.0	0	12	left_only
1	5044492	5044492	0.0	5	0.0	0	10	left_only
1	5044536	5044536	0.0	5	0.0	0	7	left_only
1	5044660	5044660	0.0	5	0.0	0	33	left_only
1	5044855	5044855	0.0	5	0.619	2	11	left_only
1	5044870	5044870	0.0	5	0.571	5	32	left_only
1	5044872	5044872	0.0	5	0.863	4	10	left_only
1	5044908	5044908	0.0	5	0.0	0	5	left_only
1	5044969	5044969	0.0	5	0.0	0	6	left_only
1	5045271	5045271	0.0	5	0.0	0	9	left_only
1	5045273	5045273	0.0	5	0.381	2	25	left_only
1	5045309	5045309	0.0	5	0.0	0	7	left_only
1	5045311	5045311	0.0	5	0.31	1	17	left_only
1	5099011	5099011	0.0	5	0.811	3	1	left_only
1	5099031	5099031	0.0	5	1.0	2	2	left_only
1	5135219	5135219	0.0	5	0.0	0	5	left_only
1	5135222	5135222	0.0	5	0.0	0	11	left_only
1	5052470	5052470	0.0	5	0.0	0	11	left_only
1	5053457	5053457	0.0	5	0.0	0	13	left_only
1	5053783	5053783	0.0	5	0.0	0	14	left_only
1	5056001	5056001	0.0	5	0.764	2	7	left_only
1	5056051	5056051	0.0	5	0.918	4	2	left_only
1	5056315	5056315	0.0	5	0.0	0	3	left_only
1	5136863	5136863	0.0	5	0.0	0	17	left_only
1	5137245	5137245	0.0	5	0.0	0	13	left_only
1	5049711	5049711	0.0	5	0.0	0	7	left_only
1	5115126	5115126	0.0	5	0.469	1	9	left_only
1	5128279	5128279	0.0	5	0.0	0	6	left_only
1	5136152	5136152	0.0	5	0.0	0	8	left_only
1	5220940	5220940	0.0	5	0.918	1	2	left_only
1	5220947	5220947	0.0	5	0.0	0	3	left_only
1	5220959	5220959	0.0	5	0.0	0	3	left_only
1	5102235	5102235	0.0	5	0.811	1	3	left_only
1	5143661	5143661	0.0	5	0.0	0	5	left_only
1	5304790	5304790	0.0	5	0.0	0	6	left_only
1	5304792	5304792	0.0	5	0.0	0	4	left_only
1	5316437	5316437	0.0	5	0.0	0	5	left_only
1	5353575	5353575	0.0	5	0.439	1	10	left_only
1	5353577	5353577	0.0	5	0.779	3	10	left_only
1	5353580	5353580	0.0	5	0.946	4	7	left_only
1	5353582	5353582	0.0	5	0.996	6	7	left_only
1	5353586	5353586	0.0	5	0.994	5	6	left_only
1	5353588	5353588	0.0	5	0.863	4	10	left_only
1	5353615	5353615	0.0	5	0.0	0	7	left_only
1	5353617	5353617	0.0	5	0.0	0	11	left_only
1	5353618	5353618	0.0	5	0.0	0	6	left_only
1	5353695	5353695	0.0	5	0.0	0	10	left_only
1	5353697	5353697	0.0	5	0.0	0	12	left_only
1	5353699	5353699	0.0	5	0.469	1	9	left_only
1	5353701	5353701	0.0	5	0.414	1	11	left_only
1	5353706	5353706	0.0	5	0.0	0	10	left_only
1	5353708	5353708	0.0	5	0.391	1	12	left_only
1	5353712	5353712	0.0	5	0.75	3	11	left_only
1	5353763	5353763	0.0	5	0.764	2	7	left_only
1	5353766	5353766	0.0	5	0.722	2	8	left_only
1	5353794	5353794	0.0	5	1.0	4	4	left_only
1	5353872	5353872	0.0	5	0.918	1	2	left_only
1	5353874	5353874	0.0	5	0.0	0	11	left_only
1	5353902	5353902	0.0	5	0.811	1	3	left_only
1	5353957	5353957	0.0	5	0.0	0	4	left_only
1	5353959	5353959	0.0	5	0.0	0	11	left_only
1	5354020	5354020	0.0	5	0.371	1	13	left_only
1	5354035	5354035	0.0	5	0.503	1	8	left_only
1	5354037	5354037	0.0	5	0.371	1	13	left_only
1	5354164	5354164	0.0	5	0.0	0	7	left_only
1	5354166	5354166	0.0	5	0.0	0	15	left_only
1	5354183	5354183	0.0	5	0.0	0	6	left_only
1	5354185	5354185	0.0	5	0.391	1	12	left_only
1	5354227	5354227	0.0	5	0.0	0	6	left_only
1	5354229	5354229	0.0	5	0.0	0	7	left_only
1	5354251	5354251	0.0	5	0.0	0	5	left_only
1	5354253	5354253	0.0	5	0.0	0	11	left_only
1	5354258	5354258	0.0	5	0.0	0	5	left_only
1	5354260	5354260	0.0	5	0.414	1	11	left_only
1	5354289	5354289	0.0	5	0.0	0	4	left_only
1	5354317	5354317	0.0	5	0.779	3	10	left_only
1	5354382	5354382	0.0	5	0.0	0	4	left_only
1	5354384	5354384	0.0	5	0.0	0	3	left_only
1	5354624	5354624	0.0	5	0.0	0	20	left_only
1	5354776	5354776	0.0	5	0.0	0	13	left_only
1	5355011	5355011	0.0	5	0.0	0	8	left_only
1	5355173	5355173	0.0	5	0.0	0	3	left_only
1	5355175	5355175	0.0	5	0.722	1	4	left_only
1	5355274	5355274	0.0	5	0.0	0	9	left_only
1	5355276	5355276	0.0	5	0.0	0	6	left_only
1	5355422	5355422	0.0	5	0.0	0	11	left_only
1	5355432	5355432	0.0	5	0.0	0	10	left_only
1	5355472	5355472	0.0	5	0.811	3	9	left_only
1	5355474	5355474	0.0	5	0.764	2	7	left_only
1	5355481	5355481	0.0	5	0.0	0	13	left_only
1	5355483	5355483	0.0	5	0.0	0	8	left_only
1	5355535	5355535	0.0	5	0.0	0	16	left_only
1	5355544	5355544	0.0	5	0.0	0	19	left_only
1	5355556	5355556	0.0	5	0.323	1	16	left_only
1	5355792	5355792	0.0	5	0.0	0	13	left_only
1	5355812	5355812	0.0	5	0.0	0	14	left_only
1	5355814	5355814	0.0	5	0.0	0	7	left_only
1	5355867	5355867	0.0	5	0.0	0	9	left_only
1	5355890	5355890	0.0	5	0.0	0	8	left_only
1	5355898	5355898	0.0	5	0.0	0	5	left_only
1	5355900	5355900	0.0	5	0.0	0	8	left_only
1	5355908	5355908	0.0	5	0.0	0	6	left_only
1	5356026	5356026	0.0	5	0.0	0	26	left_only
1	5356028	5356028	0.0	5	0.0	0	21	left_only
1	5356054	5356054	0.0	5	0.0	0	26	left_only
1	5356056	5356056	0.0	5	0.31	1	17	left_only
1	5356102	5356102	0.0	5	0.0	0	21	left_only
1	5356125	5356125	0.0	5	0.0	0	14	left_only
1	5356167	5356167	0.0	5	0.0	0	12	left_only
1	5356176	5356176	0.0	5	0.0	0	11	left_only
1	5356187	5356187	0.0	5	0.0	0	10	left_only
1	5356200	5356200	0.0	5	0.0	0	10	left_only
1	5356296	5356296	0.0	5	0.323	1	16	left_only
1	5356298	5356298	0.0	5	0.0	0	17	left_only
1	5356317	5356317	0.0	5	0.0	0	19	left_only
1	5356319	5356319	0.0	5	0.0	0	16	left_only
1	5356329	5356329	0.0	5	0.0	0	17	left_only
1	5356331	5356331	0.0	5	0.0	0	15	left_only
1	5356351	5356351	0.0	5	0.0	0	15	left_only
1	5356353	5356353	0.0	5	0.0	0	13	left_only
1	5356357	5356357	0.0	5	0.0	0	14	left_only
1	5356359	5356359	0.0	5	0.0	0	13	left_only
1	5356368	5356368	0.0	5	0.0	0	13	left_only
1	5356370	5356370	0.0	5	0.0	0	13	left_only
1	5356401	5356401	0.0	5	0.0	0	9	left_only
1	5356403	5356403	0.0	5	0.0	0	5	left_only
1	5356450	5356450	0.0	5	0.0	0	3	left_only
1	5356552	5356552	0.0	5	0.0	0	12	left_only
1	5356565	5356565	0.0	5	0.0	0	4	left_only
1	5356567	5356567	0.0	5	0.0	0	12	left_only
1	5356587	5356587	0.0	5	0.0	0	3	left_only
1	5356589	5356589	0.0	5	0.0	0	10	left_only
1	5370147	5370147	0.0	5	0.0	0	6	left_only
1	5370180	5370180	0.0	5	0.0	0	3	left_only
1	5370414	5370414	0.0	5	0.0	0	14	left_only
1	5370566	5370566	0.0	5	0.242	1	24	left_only
1	5370568	5370568	0.0	5	0.0	0	14	left_only
1	5372404	5372404	0.0	5	0.0	0	10	left_only
1	5394385	5394385	0.0	5	0.0	0	7	left_only
1	5394403	5394403	0.0	5	0.0	0	9	left_only
1	5394433	5394433	0.0	5	0.0	0	8	left_only
1	5394533	5394533	0.0	5	0.0	0	7	left_only
1	5394545	5394545	0.0	5	0.0	0	10	left_only
1	5395472	5395472	0.0	5	0.971	2	3	left_only
1	5395474	5395474	0.0	5	0.811	1	3	left_only
1	5395482	5395482	0.0	5	0.811	1	3	left_only
1	5395782	5395782	0.0	5	0.0	0	3	left_only
1	5402616	5402616	0.0	5	0.0	0	3	left_only
1	5427785	5427785	0.0	5	0.0	0	7	left_only
1	5392493	5392493	0.0	5	0.779	3	10	left_only
1	5392516	5392516	0.0	5	0.918	2	4	left_only
1	5368613	5368613	0.0	5	0.0	0	4	left_only
1	5392259	5392259	0.0	5	0.0	0	3	left_only
1	5428424	5428424	0.0	5	0.0	0	6	left_only
1	5345921	5345921	0.0	5	0.0	0	4	left_only
1	5472011	5472011	0.0	5	0.0	0	15	left_only
1	5472013	5472013	0.0	5	0.0	0	9	left_only
1	5512706	5512706	0.0	5	0.0	0	10	left_only
1	5552105	5552105	0.0	5	0.0	0	12	left_only
1	5595042	5595042	0.0	5	0.0	0	20	left_only
1	5595963	5595963	0.0	5	0.0	0	14	left_only
1	5596124	5596124	0.0	5	0.0	0	11	left_only
1	5596316	5596316	0.0	5	0.0	0	12	left_only
1	5596412	5596412	0.0	5	0.0	0	7	left_only
1	5597074	5597074	0.0	5	0.0	0	6	left_only
1	5597501	5597501	0.0	5	0.0	0	9	left_only
1	5644508	5644508	0.0	5	0.0	0	18	left_only
1	5647072	5647072	0.0	5	0.0	0	13	left_only
1	5657142	5657142	0.0	5	0.985	4	3	left_only
1	5454463	5454463	0.0	5	0.0	0	6	left_only
1	5459440	5459440	0.0	5	0.0	0	9	left_only
1	5459851	5459851	0.0	5	0.0	0	17	left_only
1	5459918	5459918	0.0	5	0.0	0	23	left_only
1	5459937	5459937	0.0	5	0.0	0	23	left_only
1	5460528	5460528	0.0	5	0.544	1	7	left_only
1	5460530	5460530	0.0	5	0.0	0	8	left_only
1	5460542	5460542	0.0	5	0.0	0	7	left_only
1	5460545	5460545	0.0	5	0.0	0	9	left_only
1	5460573	5460573	0.0	5	0.0	0	10	left_only
1	5460576	5460576	0.0	5	0.0	0	12	left_only
1	5460591	5460591	0.0	5	0.469	1	9	left_only
1	5460593	5460593	0.0	5	0.353	1	14	left_only
1	5460603	5460603	0.0	5	0.0	0	15	left_only
1	5460655	5460655	0.0	5	0.0	0	7	left_only
1	5460659	5460659	0.0	5	0.0	0	5	left_only
1	5460685	5460685	0.0	5	0.0	0	9	left_only
1	5460688	5460688	0.0	5	0.0	0	10	left_only
1	5460691	5460691	0.0	5	0.0	0	17	left_only
1	5460731	5460731	0.0	5	0.0	0	12	left_only
1	5460733	5460733	0.0	5	0.0	0	17	left_only
1	5460749	5460749	0.0	5	0.0	0	22	left_only
1	5460757	5460757	0.0	5	0.0	0	14	left_only
1	5460759	5460759	0.0	5	0.0	0	23	left_only
1	5460770	5460770	0.0	5	0.0	0	12	left_only
1	5460772	5460772	0.0	5	0.0	0	19	left_only
1	5460811	5460811	0.0	5	0.0	0	7	left_only
1	5460813	5460813	0.0	5	0.371	1	13	left_only
1	5460986	5460986	0.0	5	0.0	0	3	left_only
1	5461010	5461010	0.0	5	0.0	0	3	left_only
1	5461019	5461019	0.0	5	0.0	0	12	left_only
1	5461021	5461021	0.0	5	0.0	0	4	left_only
1	5461064	5461064	0.0	5	0.0	0	8	left_only
1	5461074	5461074	0.0	5	0.0	0	16	left_only
1	5461076	5461076	0.0	5	0.0	0	7	left_only
1	5461080	5461080	0.0	5	0.0	0	15	left_only
1	5461082	5461082	0.0	5	0.0	0	7	left_only
1	5461216	5461216	0.0	5	0.0	0	14	left_only
1	5461218	5461218	0.0	5	0.0	0	13	left_only
1	5461246	5461246	0.0	5	0.0	0	15	left_only
1	5461248	5461248	0.0	5	0.523	2	15	left_only
1	5461276	5461276	0.0	5	0.0	0	16	left_only
1	5461280	5461280	0.0	5	0.0	0	16	left_only
1	5461307	5461307	0.0	5	0.0	0	14	left_only
1	5461346	5461346	0.0	5	0.0	0	7	left_only
1	5461348	5461348	0.0	5	0.0	0	19	left_only
1	5461372	5461372	0.0	5	0.0	0	13	left_only
1	5461374	5461374	0.0	5	0.0	0	20	left_only
1	5461672	5461672	0.0	5	0.0	0	13	left_only
1	5461708	5461708	0.0	5	0.0	0	16	left_only
1	5461710	5461710	0.0	5	0.0	0	14	left_only
1	5461737	5461737	0.0	5	0.0	0	17	left_only
1	5461739	5461739	0.0	5	0.0	0	14	left_only
1	5461741	5461741	0.0	5	0.0	0	17	left_only
1	5461765	5461765	0.0	5	0.0	0	14	left_only
1	5462390	5462390	0.0	5	0.0	0	14	left_only
1	5462392	5462392	0.0	5	0.0	0	13	left_only
1	5462432	5462432	0.0	5	0.0	0	12	left_only
1	5462461	5462461	0.0	5	0.0	0	26	left_only
1	5462463	5462463	0.0	5	0.0	0	7	left_only
1	5462496	5462496	0.0	5	0.0	0	19	left_only
1	5462498	5462498	0.0	5	0.0	0	5	left_only
1	5462501	5462501	0.0	5	0.0	0	20	left_only
1	5462503	5462503	0.0	5	0.0	0	6	left_only
1	5462510	5462510	0.0	5	0.0	0	19	left_only
1	5462512	5462512	0.0	5	0.0	0	5	left_only
1	5462528	5462528	0.0	5	0.0	0	17	left_only
1	5463244	5463244	0.0	5	0.0	0	20	left_only
1	5463254	5463254	0.0	5	0.0	0	18	left_only
1	5463301	5463301	0.0	5	0.0	0	10	left_only
1	5463345	5463345	0.0	5	0.0	0	11	left_only
1	5463392	5463392	0.0	5	0.0	0	12	left_only
1	5463472	5463472	0.0	5	0.0	0	17	left_only
1	5463483	5463483	0.0	5	0.0	0	11	left_only
1	5463488	5463488	0.0	5	0.0	0	9	left_only
1	5463515	5463515	0.0	5	0.0	0	16	left_only
1	5463620	5463620	0.0	5	0.0	0	16	left_only
1	5463800	5463800	0.0	5	0.0	0	13	left_only
1	5463972	5463972	0.0	5	0.0	0	5	left_only
1	5463977	5463977	0.0	5	0.0	0	8	left_only
1	5463980	5463980	0.0	5	0.0	0	4	left_only
1	5463987	5463987	0.0	5	0.0	0	8	left_only
1	5463989	5463989	0.0	5	0.0	0	4	left_only
1	5463997	5463997	0.0	5	0.0	0	8	left_only
1	5463999	5463999	0.0	5	0.0	0	7	left_only
1	5464034	5464034	0.0	5	0.0	0	7	left_only
1	5464036	5464036	0.0	5	0.0	0	11	left_only
1	5464041	5464041	0.0	5	0.0	0	7	left_only
1	5464043	5464043	0.0	5	0.0	0	11	left_only
1	5464049	5464049	0.0	5	0.0	0	7	left_only
1	5464051	5464051	0.0	5	0.0	0	9	left_only
1	5464091	5464091	0.0	5	0.0	0	8	left_only
1	5464093	5464093	0.0	5	0.0	0	15	left_only
1	5464128	5464128	0.0	5	0.0	0	15	left_only
1	5464130	5464130	0.0	5	0.0	0	19	left_only
1	5464139	5464139	0.0	5	0.323	1	16	left_only
1	5464141	5464141	0.0	5	0.0	0	22	left_only
1	5464151	5464151	0.0	5	0.0	0	18	left_only
1	5464195	5464195	0.0	5	0.0	0	13	left_only
1	5464197	5464197	0.0	5	0.0	0	26	left_only
1	5464278	5464278	0.0	5	0.0	0	5	left_only
1	5464280	5464280	0.0	5	0.0	0	17	left_only
1	5464321	5464321	0.0	5	0.0	0	12	left_only
1	5464326	5464326	0.0	5	0.0	0	4	left_only
1	5464341	5464341	0.0	5	0.0	0	6	left_only
1	5464343	5464343	0.0	5	0.0	0	14	left_only
1	5464730	5464730	0.0	5	0.0	0	3	left_only
1	5464904	5464904	0.0	5	0.0	0	19	left_only
1	5555011	5555011	0.0	5	0.0	0	8	left_only
1	5556110	5556110	0.0	5	0.722	1	4	left_only
1	5556119	5556119	0.0	5	0.0	0	7	left_only
1	5559340	5559340	0.0	5	0.0	0	7	left_only
1	5608622	5608622	0.0	5	0.0	0	8	left_only
1	5611309	5611309	0.0	5	0.0	0	7	left_only
1	5611653	5611653	0.0	5	0.0	0	11	left_only
1	5616747	5616747	0.0	5	0.0	0	9	left_only
1	5642497	5642497	0.0	5	0.0	0	10	left_only
1	5531488	5531488	0.0	5	0.811	1	3	left_only
1	5712056	5712056	0.0	5	0.0	0	13	left_only
1	5712062	5712062	0.0	5	0.0	0	4	left_only
1	5712064	5712064	0.0	5	0.0	0	12	left_only
1	5712071	5712071	0.0	5	0.0	0	4	left_only
1	5712073	5712073	0.0	5	0.0	0	11	left_only
1	5763132	5763132	0.0	5	0.0	0	16	left_only
1	5764267	5764267	0.0	5	0.0	0	9	left_only
1	5816177	5816177	0.0	5	0.0	0	10	left_only
1	5865667	5865667	0.0	5	0.0	0	5	left_only
1	5861126	5861126	0.0	5	0.0	0	3	left_only
1	5700926	5700926	0.0	5	0.544	7	1	left_only
1	5700935	5700935	0.0	5	0.722	4	1	left_only
1	5701989	5701989	0.0	5	0.918	2	1	left_only
1	5798945	5798945	0.0	5	0.971	6	4	left_only
1	5799003	5799003	0.0	5	0.0	0	3	left_only
1	5862797	5862797	0.0	5	0.0	0	3	left_only
1	5911825	5911825	0.0	5	0.722	1	4	left_only
1	5912723	5912723	0.0	5	0.722	1	4	left_only
1	5912732	5912732	0.0	5	0.918	1	2	left_only
1	5914515	5914515	0.0	5	0.0	0	3	left_only
1	5955954	5955954	0.0	5	0.0	0	13	left_only
1	5970892	5970892	0.0	5	0.0	4	0	left_only
1	6011265	6011265	0.0	5	0.0	3	0	left_only
1	5907947	5907947	0.0	5	0.0	0	9	left_only
1	5910205	5910205	0.0	5	0.0	0	8	left_only
1	5965768	5965768	0.0	5	0.722	1	4	left_only
1	5965771	5965771	0.0	5	0.0	0	4	left_only
1	5965895	5965895	0.0	5	0.918	1	2	left_only
1	5965912	5965912	0.0	5	0.0	0	3	left_only
1	5965923	5965923	0.0	5	0.918	1	2	left_only
1	5966565	5966565	0.0	5	0.811	1	3	left_only
1	5966582	5966582	0.0	5	1.0	2	2	left_only
1	5966593	5966593	0.0	5	0.0	3	0	left_only
1	5974563	5974563	0.0	5	0.0	0	10	left_only
1	5974572	5974572	0.0	5	0.0	0	9	left_only
1	5974913	5974913	0.0	5	0.863	2	5	left_only
1	5898990	5898990	0.0	5	0.811	2	6	left_only
1	5965978	5965978	0.0	5	0.918	2	1	left_only
1	6150967	6150967	0.0	5	0.0	0	11	left_only
1	6274625	6274625	0.0	5	0.971	4	6	left_only
1	6304259	6304259	0.0	5	0.0	0	3	left_only
1	6140013	6140013	0.0	5	0.0	0	10	left_only
1	6140527	6140527	0.0	5	0.439	2	20	left_only
1	6140554	6140554	0.0	5	0.918	16	8	left_only
1	6140586	6140586	0.0	5	0.764	6	21	left_only
1	6140623	6140623	0.0	5	0.994	6	5	left_only
1	6140625	6140625	0.0	5	0.966	9	14	left_only
1	6140654	6140654	-0.0	5	0.98	7	5	left_only
1	6140657	6140657	0.0	5	0.337	1	15	left_only
1	6140678	6140678	0.0	5	0.523	2	15	left_only
1	6140717	6140717	0.0	5	0.994	10	12	left_only
1	6140719	6140719	0.0	5	0.989	7	9	left_only
1	6140723	6140723	0.0	5	0.995	11	13	left_only
1	6140725	6140725	0.0	5	0.998	9	10	left_only
1	6140742	6140742	0.0	5	0.65	20	4	left_only
1	6140744	6140744	0.0	5	0.871	17	7	left_only
1	6140748	6140748	0.0	5	0.918	8	16	left_only
1	6140796	6140796	-0.0	5	0.971	6	9	left_only
1	6140798	6140798	0.0	5	0.993	9	11	left_only
1	6140814	6140814	0.0	5	0.837	11	4	left_only
1	6140816	6140816	0.0	5	0.629	16	3	left_only
